"","form_id","X2_Team_Member_1","X3_Team_Member_2","X4_Team_Member_3","X5_Team_Member_4","X9_Date_of_survey","PointBranch","X65_Point_Count_List_","X7_Cell_ID","X8_Transect_ID","Segment_ID","New_segment","Time","X14_Species_Name","X15_Individual_Count","X16_Radial_Distance_m","Lat_segment","Long_segment","accuracy_21_Location"
"93","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","",2021-02-22,"63cd3159-25e5-4e55-8038-9d34bde486a2","All Birds recorded","BK101","A",8,8,"09:41:15","Eurasian Collared Dove (Streptopelia decaocto)",3,"50-100",28.283112,72.637504,4
"94","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","",2021-02-22,"ca00cdbf-4918-497b-acff-59c6399c1654","All Birds recorded","BK101","A",9,9,"10:03:05","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.298749,72.645571,5
"95","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","",2021-02-22,"c98c0abc-edd4-4c0b-9f39-c87a8cbedbac","All Birds recorded","BK101","A",9,9,"10:02:03","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.298749,72.645571,5
"96","68f9255f-00b2-4464-b813-f5d62d17f3a1","Mohib","Karan","Aaradin","",2021-02-22,"bb00e04f-b2b4-4b73-9783-741c817ec412","All Birds recorded","BK101","A",9,9,"10:01:17","Eurasian Collared Dove (Streptopelia decaocto)",1,"20-50",28.298749,72.645571,5
"97","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"ccf083b5-45e4-4739-bb93-bbbaf6f5b557","All Birds recorded","BK104","A",1,1,"07:32:00","House Sparrow (Passer domesticus)",25,"100-200",28.0142,72.06404,NA
"98","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"1d35873b-697f-4398-a506-2b87cd1c3cec","All Birds recorded","BK104","A",1,1,"07:32:00","White eared Bulbul (Pycnonotus leucotis)",2,"50-100",28.0142,72.06404,NA
"99","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"edf4618e-cbd9-41ea-8738-da7996ddfb42","All Birds recorded","BK104","A",1,1,"07:32:00","Common Babbler (Argya caudata)",4,"20-50",28.0142,72.06404,NA
"100","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"e96dc47d-9e6e-4021-bc4e-a5538f21a3f9","All Birds recorded","BK104","A",1,1,"07:32:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.0142,72.06404,NA
"101","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"82bf2f87-1ff2-4630-85e4-053aefe4d4e4","All Birds recorded","BK104","A",1,1,"07:32:00","Grey Francolin (Francolinus pondicerianus)",2,"20-50",28.0142,72.06404,NA
"102","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"fb0c9caf-05e2-43d2-95cf-0b771ab8bb73","All Birds recorded","BK104","A",2,2,"07:52:00","Common Babbler (Argya caudata)",1,"20-50",28.02369,72.064108,NA
"103","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"ba589d1f-60d5-4f3e-bb21-9e6a74631b8d","All Birds recorded","BK104","A",2,2,"07:52:00","Grey Francolin (Francolinus pondicerianus)",2,"50-100",28.02369,72.064108,NA
"104","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"787e7f41-ad98-4a77-b130-adf7ae027582","All Birds recorded","BK104","A",2,2,"07:52:00","White eared Bulbul (Pycnonotus leucotis)",1,"20-50",28.02369,72.064108,NA
"105","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"74b5f666-1501-4fa6-b81b-b76c6dd6564b","All Birds recorded","BK104","A",2,2,"07:52:00","Variable Wheatear (Oenanthe picata)",1,"20-50",28.02369,72.064108,NA
"106","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"b11b6731-6b0e-4085-ad67-9d43f30aebb1","All Birds recorded","BK104","A",2,2,"07:52:00","Common Babbler (Argya caudata)",8,"20-50",28.02369,72.064108,NA
"107","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"8cc1fdc5-438f-495b-9efd-66d46fd0389e","All Birds recorded","BK104","A",2,2,"07:52:00","Variable Wheatear (Oenanthe picata)",1,"20-50",28.02369,72.064108,NA
"108","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"f42a5f42-9128-411a-b5d0-af15e2c53513","All Birds recorded","BK104","A",3,3,"08:10:00","Laughing Dove (Streptopelia senegalensis)",1,"100-200",28033501,28033501,NA
"109","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"79e0a0bd-b55d-4f20-9e36-1f5fcc9bc4cd","All Birds recorded","BK104","A",3,3,"08:10:00","Variable Wheatear (Oenanthe picata)",1,"100-200",28033501,28033501,NA
"110","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"41d15b82-4e35-45d5-a372-548323d7275d","All Birds recorded","BK104","A",4,4,"08:34:00","Desert Wheatear (Oenanthe deserti)",1,"50-100",28.042583,72.063535,NA
"111","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"edc1626f-bca8-4fb7-9de4-a2434afb52b0","All Birds recorded","BK104","A",4,4,"08:34:00","Variable Wheatear (Oenanthe picata)",1,"100-200",28.042583,72.063535,NA
"112","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"2d64945d-895e-4032-a083-cc8382466d8b","All Birds recorded","BK104","A",4,4,"08:34:00","Common Babbler (Argya caudata)",1,"100-200",28.042583,72.063535,NA
"113","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"5ec71068-4535-475b-96ac-b1798cdfc862","All Birds recorded","BK104","A",4,4,"08:34:00","Eurasian Collared Dove (Streptopelia decaocto)",12,"100-200",28.042583,72.063535,NA
"114","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"7d60948e-fea3-4ac3-b2d6-abc4fe3e2a0c","All Birds recorded","BK104","A",4,4,"08:34:00","Variable Wheatear (Oenanthe picata)",1,"100-200",28.042583,72.063535,NA
"115","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"760ea321-ab10-4094-8fba-f4d154ae6f22","All Birds recorded","BK104","A",4,4,"08:34:00","Desert Wheatear (Oenanthe deserti)",1,"50-100",28.042583,72.063535,NA
"116","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"c2090af1-244f-4396-9ae8-601a57bd4ccb","All Birds recorded","BK104","A",4,4,"08:34:00","Variable Wheatear (Oenanthe picata)",2,"100-200",28.042583,72.063535,NA
"117","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"2b29b4e0-a610-43e6-ad50-e0b790e9648d","All Birds recorded","BK104","A",4,4,"08:34:00","Grey Francolin (Francolinus pondicerianus)",2,"100-200",28.042583,72.063535,NA
"118","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"4f929b55-f4c9-4830-8ef9-b2f841ac01b4","All Birds recorded","BK104","A",5,5,"08:59:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.051817,72.060354,NA
"119","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"c852b862-82de-47d5-8492-8cab8c101cd0","All Birds recorded","BK104","A",5,5,"08:59:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.051817,72.060354,NA
"120","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"051413eb-8e67-4399-a51c-62df12ceaedd","All Birds recorded","BK104","A",6,6,"09:15:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.054576,72.051623,NA
"121","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"266885ed-6247-4265-9bdd-952523b471d7","All Birds recorded","BK104","A",6,6,"09:15:00","Desert Wheatear (Oenanthe deserti)",1,"50-100",28.054576,72.051623,NA
"122","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"b79d79ab-84d1-42b4-9d8d-87e0a77883f3","All Birds recorded","BK104","A",7,7,"09:43:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.055935,72.042883,NA
"123","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,"71aba16f-be34-4bc8-b54e-b5b384b371ba","All Birds recorded","BK104","A",7,7,"09:43:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.055935,72.042883,NA
"124","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,NA,"All Birds recorded","BK104","A",8,8,"10:01:00",NA,NA,NA,28.051721,72.032721,NA
"125","4bdcf5ec-61aa-458a-91e2-4be60e293aaa","Sherwin","Indranil","Yesh Sharma","",2021-02-22,NA,"All Birds recorded","BK104","A",9,9,"10:14:00",NA,NA,NA,28.042006,72.030536,NA
"126","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"f36edd4c-8202-4e8c-b1da-5dd7f71a2b8c","All Birds recorded","BK107","A",1,1,"09:00:00","Chestnutbellied Sandgrouse (Pterocles exustus)",2,"100-200",28.25849,73.94853,NA
"127","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"e6cefdbd-d246-4f04-801f-9a538db8b43c","All Birds recorded","BK107","A",1,1,"09:00:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.25849,73.94853,NA
"128","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"52e4d1de-5613-45bf-b337-de8ada783757","All Birds recorded","BK107","A",1,1,"09:00:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"100-200",28.25849,73.94853,NA
"129","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"d435094b-ae86-4450-94f0-11768271e6b2","All Birds recorded","BK107","A",1,1,"09:00:00","Variable Wheatear (Oenanthe picata)",1,"20-50",28.25849,73.94853,NA
"130","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"2781b537-bb4d-4fb2-a24c-b5456c4c7dfb","All Birds recorded","BK107","A",2,2,"09:34:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.27432,73.95732,NA
"131","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"20e1ee8e-27a5-45f6-a7d1-906b29b4005e","All Birds recorded","BK107","A",2,2,"09:34:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.27432,73.95732,NA
"132","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"d21b05fd-845e-4f91-87b6-184341945d59","All Birds recorded","BK107","A",2,2,"09:34:00","Common Babbler (Argya caudata)",10,"20-50",28.27432,73.95732,NA
"133","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"e59b6da9-36b0-4c96-af27-5dd2c430af65","All Birds recorded","BK107","A",2,2,"09:34:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.27432,73.95732,NA
"134","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"10896aa7-efc5-4212-9daa-8fc8373ac2eb","All Birds recorded","BK107","A",3,3,"09:55:00","Lark (Unidentified)",10,"100-200",28.29887,73.9632,NA
"135","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"46d7f0b0-eb44-470a-9530-6d8144519d1f","All Birds recorded","BK107","A",3,3,"09:55:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.29887,73.9632,NA
"136","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"7189de62-7148-4e42-9512-228547abdd8a","All Birds recorded","BK107","A",3,3,"09:55:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.29887,73.9632,NA
"137","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"6e9a3e50-67e1-43a4-a347-20c140a46d3b","All Birds recorded","BK107","A",3,3,"09:55:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"100-200",28.29887,73.9632,NA
"138","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"6a9f61c5-76e1-45bf-95d3-ca12c95d5618","All Birds recorded","BK107","A",3,3,"09:55:00","Eurasian Collared Dove (Streptopelia decaocto)",6,"100-200",28.29887,73.9632,NA
"139","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"f99b05a5-83f1-48e9-a41a-ba34b548f8cd","All Birds recorded","BK107","A",3,3,"09:55:00","Black Drongo (Dicrurus macrocercus)",1,"100-200",28.29887,73.9632,NA
"140","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"607b6e4e-5b41-418e-8568-b971c4da3a7e","All Birds recorded","BK107","A",3,3,"09:55:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.29887,73.9632,NA
"141","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"e316d502-4e06-433b-88e4-7a729bb94562","All Birds recorded","BK107","A",3,3,"09:55:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.29887,73.9632,NA
"142","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"be51ac89-460c-491f-acaa-3fb26a5045ca","All Birds recorded","BK107","A",4,4,"10:30:00","Red vented Bulbul (Pycnonotus cafer)",1,"100-200",28.30475,73.96882,NA
"143","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"31ac1d81-ad09-41e2-9676-6d42cf69ec04","All Birds recorded","BK107","A",4,4,"10:30:00","Plain Prinia (Prinia inornata)",1,"50-100",28.30475,73.96882,NA
"144","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"d2f74f63-2322-460b-b41e-96a2b3870734","All Birds recorded","BK107","A",4,4,"10:30:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.30475,73.96882,NA
"145","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"9b6d1603-bdc9-45d0-ada7-271f5e25546c","All Birds recorded","BK107","A",4,4,"10:30:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"0-20",28.30475,73.96882,NA
"146","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"e5d77ae7-7384-405e-867e-3080585b6c8b","All Birds recorded","BK107","A",5,5,"10:50:00","Indian Black Ibis (Pseudibis papillosa)",2,"100-200",28.32146,73.97004,NA
"147","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"ce989d85-0b13-4a3a-b29a-8b3c0207721f","All Birds recorded","BK107","A",5,5,"10:50:00","Variable Wheatear (Oenanthe picata)",1,"100-200",28.32146,73.97004,NA
"148","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"ac30bf54-b8a4-4fd5-80e7-3d16ee2e26b3","All Birds recorded","BK107","A",6,6,"11:20:00","Indian Roller (Coracias benghalensis)",1,"100-200",28.33755,73.96284,NA
"149","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"60d1b729-469a-4af2-8c3c-f475ac3dbb11","All Birds recorded","BK107","A",6,6,"11:20:00","Common Woodshrike (Tephrodornis pondicerianus)",1,"20-50",28.33755,73.96284,NA
"150","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"43b2e387-5dfd-4261-9125-2387f57a2d2b","All Birds recorded","BK107","A",6,6,"11:20:00","Variable Wheatear (Oenanthe picata)",1,"100-200",28.33755,73.96284,NA
"151","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"10aad504-7153-4134-abaa-4c01e1855859","All Birds recorded","BK107","A",7,7,"11:50:00","Grey Francolin (Francolinus pondicerianus)",1,"50-100",28.34598,73.94561,NA
"152","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"3032e249-5474-4301-9034-cae547d854da","All Birds recorded","BK107","A",7,7,"11:50:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.34598,73.94561,NA
"153","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"97f6c4fd-266c-493b-bcb7-bd4656bba8af","All Birds recorded","BK107","A",7,7,"11:50:00","Common Babbler (Argya caudata)",1,"20-50",28.34598,73.94561,NA
"154","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"772b1301-5b08-42fe-b3a3-5e465f5ba8f2","All Birds recorded","BK107","A",8,8,"12:10:00","Great Grey Shrike (Lanius excubitor)",1,"100-200",28.33697,73.92994,NA
"155","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"cfe9a3c2-4934-453b-a4a9-4caf4087163d","All Birds recorded","BK107","A",8,8,"12:10:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.33697,73.92994,NA
"156","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"9e8228f2-8cc4-4d06-964f-f8784f97efa7","All Birds recorded","BK107","A",8,8,"12:10:00","Black Drongo (Dicrurus macrocercus)",1,"50-100",28.33697,73.92994,NA
"157","3bd42bc5-2c88-4367-ae33-81b3bba2eadd","Vikas","Siddharth","Karuna","",2021-02-22,"581d3265-42c2-4481-be06-07852822a024","All Birds recorded","BK107","A",8,8,"12:10:00","Great Grey Shrike (Lanius excubitor)",1,"20-50",28.33697,73.92994,NA
"158","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,NA,"All Birds recorded","BK111","A",1,1,"16:01:00",NA,NA,NA,28.37673,73.44695,NA
"159","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"f03033ff-a0ca-469e-acc4-cfd55877df98","All Birds recorded","BK111","A",2,2,"16:01:00","Great Grey Shrike (Lanius excubitor)",1,"100-200",28.39198,73.45681,NA
"160","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"22e489ef-3bb4-49fa-adb0-8d88a2a14c0a","All Birds recorded","BK111","A",3,3,"16:20:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.40505,73.47027,NA
"161","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"b7a76215-1178-4f82-b4b3-9406b1df129c","All Birds recorded","BK111","A",4,4,"17:02:00","White eared Bulbul (Pycnonotus leucotis)",1,"50-100",28.41033,73.49245,NA
"162","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"418705a5-71d7-47c6-8915-80ea07ab6f0f","All Birds recorded","BK111","A",4,4,"17:02:00","Rufous Treepie (Dendrocitta vagabunda)",1,"50-100",28.41033,73.49245,NA
"163","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"e434fc9d-fe5f-43b7-bfda-d0b85098f45f","All Birds recorded","BK111","A",4,4,"17:02:00","Rock Pigeon (Columba livia)",2,"50-100",28.41033,73.49245,NA
"164","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"8b26f054-32d6-4041-a2a8-f57196d8f23c","All Birds recorded","BK111","A",4,4,"17:02:00","Eurasian Collared Dove (Streptopelia decaocto)",3,"20-50",28.41033,73.49245,NA
"165","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"5c875c83-85d4-4544-ab21-5843afb0ac34","All Birds recorded","BK111","A",4,4,"17:02:00","Variable Wheatear (Oenanthe picata)",1,"50-100",28.41033,73.49245,NA
"166","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"81f6ca39-afc7-45db-80d8-e779d161dbc1","All Birds recorded","BK111","A",4,4,"17:02:00","Great Grey Shrike (Lanius excubitor)",1,"50-100",28.41033,73.49245,NA
"167","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"bf021a23-3f5b-4e45-9b7e-9f798ce70734","All Birds recorded","BK111","A",4,4,"17:02:00","House Crow (Corvus splendens)",1,"50-100",28.41033,73.49245,NA
"168","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"b90c7c4d-532b-45f7-8950-d5b3736c2749","All Birds recorded","BK111","A",5,5,"17:45:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"100-200",28.39568,73.50298,NA
"169","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,"a22884ef-36e8-4c1c-ade1-7193c289569b","All Birds recorded","BK111","A",6,6,"18:03:00","Desert Wheatear (Oenanthe deserti)",1,"100-200",28.37767,73.50829,NA
"170","b9e286ca-ef3b-4fa6-997e-de9dca548224","Vikas","Abdul","","",2021-02-19,NA,"All Birds recorded","BK111","A",7,7,"18:23:00",NA,NA,NA,28.36722,73.51653,NA
"171","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"5607f919-708c-4c6c-b097-9bc13ea683e3","All Birds recorded","BK113","A",1,1,"07:55:00","House Crow (Corvus splendens)",2,"100-200",28.19931,73.17406,NA
"172","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"a2d8ca4b-b547-48e1-9d05-a1e834f87cf1","All Birds recorded","BK113","A",1,1,"07:55:00","Common Babbler (Argya caudata)",2,"50-100",28.19931,73.17406,NA
"173","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"8139b67c-1a8e-484c-991d-f3a84dea1b86","All Birds recorded","BK113","A",1,1,"07:55:00","Siberian Stonechat (Saxicola maurus)",1,"50-100",28.19931,73.17406,NA
"174","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"7e2fca32-5687-460c-8d63-fa49f91dcfce","All Birds recorded","BK113","A",1,1,"07:55:00","Jungle Babbler (Turdoides striata)",1,"100-200",28.19931,73.17406,NA
"175","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"af1debaf-eb04-4b10-8334-2ce2275bb9e3","All Birds recorded","BK113","A",1,1,"07:55:00","House Crow (Corvus splendens)",1,"100-200",28.19931,73.17406,NA
"176","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"4a41b7cf-34dc-46a3-ab6e-7e160cd22c10","All Birds recorded","BK113","A",1,1,"07:55:00","Rose ringed Parakeet (Psittacula krameri)",2,"50-100",28.19931,73.17406,NA
"177","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"6c4f2f4b-9795-4320-bf2b-35fa8668da55","All Birds recorded","BK113","A",1,1,"07:55:00","House Sparrow (Passer domesticus)",1,"100-200",28.19931,73.17406,NA
"178","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"965c89ff-75a9-4b83-8d71-653396142b1d","All Birds recorded","BK113","A",1,1,"07:55:00","Purple Sunbird (Cinnyris asiaticus)",1,"20-50",28.19931,73.17406,NA
"179","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"e2156cd2-be3b-4fd3-80cc-02877fedfb50","All Birds recorded","BK113","A",1,1,"07:55:00","Rose ringed Parakeet (Psittacula krameri)",1,"50-100",28.19931,73.17406,NA
"180","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"fe6829a3-1915-4e82-9f77-fad5e0750f35","All Birds recorded","BK113","A",1,1,"07:55:00","Eurasian Collared Dove (Streptopelia decaocto)",1,"50-100",28.19931,73.17406,NA
"181","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"bf2632d0-9dec-4dd4-919a-c607b8072dc4","All Birds recorded","BK113","A",1,1,"07:55:00","Eurasian Collared Dove (Streptopelia decaocto)",2,"50-100",28.19931,73.17406,NA
"182","030b2141-5b17-461c-adc8-f2c20b5256bc","Vikas","Siddrath","Shubham","",2021-02-21,"0ca39f5a-d0fb-49d9-9cef-f3a4a827470e","All Birds recorded","BK113","A",1,1,"07:55:00","Rock Pigeon (Columba livia)",4,"100-200",28.19931,73.17406,NA
